"year" "core_loc" "value"
"3061" 576.958 "neem" 11.6
"3062" 576.958 "wdc" 22.653
"3063" 576.875 "neem" 9.35
"3064" 576.875 "wdc" 18.194
"3065" 576.792 "neem" 9.25
"3066" 576.792 "wdc" 16.861
"3067" 576.708 "neem" 10.85
"3068" 576.708 "wdc" 15.172
"3069" 576.625 "neem" 12.39
"3070" 576.625 "wdc" 11.634
"3071" 576.542 "neem" 11.63
"3072" 576.542 "wdc" 8.7053
"3073" 576.458 "neem" 11.49
"3074" 576.458 "wdc" 9.8808
"3075" 576.375 "neem" 12.44
"3076" 576.375 "wdc" 10.765
"3077" 576.292 "neem" 14.23
"3078" 576.292 "wdc" 10.652
"3079" 576.208 "neem" 16.52
"3080" 576.208 "wdc" 11.098
"3081" 576.125 "neem" 19.1
"3082" 576.125 "wdc" 9.5278
"3083" 576.042 "neem" 20.88
"3084" 576.042 "wdc" 9.8708
"3085" 575.958 "neem" 21.58
"3086" 575.958 "wdc" 9.8318
"3087" 575.875 "neem" 21.27
"3088" 575.875 "wdc" 9.528
"3089" 575.792 "neem" 21.12
"3090" 575.792 "wdc" 11.232
"3091" 575.708 "neem" 21.67
"3092" 575.708 "wdc" 13.819
"3093" 575.625 "neem" 23.65
"3094" 575.625 "wdc" 14.292
"3095" 575.542 "neem" 26.78
"3096" 575.542 "wdc" 14.095
"3097" 575.458 "neem" 31.2
"3098" 575.458 "wdc" 13.388
"3099" 575.375 "neem" 38.25
"3100" 575.375 "wdc" 12.182
"3101" 575.292 "neem" 46.73
"3102" 575.292 "wdc" 11.017
"3103" 575.208 "neem" 54.38
"3104" 575.208 "wdc" 9.0702
"3105" 575.125 "neem" 59.77
"3106" 575.125 "wdc" 9.0375
"3107" 575.042 "neem" 61.69
"3108" 575.042 "wdc" 9.0618
"3109" 574.958 "neem" 59.89
"3110" 574.958 "wdc" 9.2601
"3111" 574.875 "neem" 56.3
"3112" 574.875 "wdc" 9.9158
"3113" 574.792 "neem" 54.48
"3114" 574.792 "wdc" 10.773
"3115" 574.708 "neem" 55.56
"3116" 574.708 "wdc" 12.204
"3117" 574.625 "neem" 58.58
"3118" 574.625 "wdc" 13.359
"3119" 574.542 "neem" 63.6
"3120" 574.542 "wdc" 13.572
"3121" 574.458 "neem" 69.11
"3122" 574.458 "wdc" 13.779
"3123" 574.375 "neem" 73.13
"3124" 574.375 "wdc" 13.418
"3125" 574.292 "neem" 72.67
"3126" 574.292 "wdc" 13.091
"3127" 574.208 "neem" 67.05
"3128" 574.208 "wdc" 12.239
"3129" 574.125 "neem" 57.91
"3130" 574.125 "wdc" 10.761
"3131" 574.042 "neem" 46.74
"3132" 574.042 "wdc" 10.196
"3133" 573.958 "neem" 34.29
"3134" 573.958 "wdc" 10.721
"3135" 573.875 "neem" 22.8
"3136" 573.875 "wdc" 11.342
"3137" 573.792 "neem" 15.39
"3138" 573.792 "wdc" 12.287
"3139" 573.708 "neem" 11.6
"3140" 573.708 "wdc" 13.033
"3141" 573.625 "neem" 10.41
"3142" 573.625 "wdc" 14.242
"3143" 573.542 "neem" 9.92
"3144" 573.542 "wdc" 15.057
"3145" 573.458 "neem" 9.8
"3146" 573.458 "wdc" 15.213
"3147" 573.375 "neem" 10.52
"3148" 573.375 "wdc" 15.288
"3149" 573.292 "neem" 12.04
"3150" 573.292 "wdc" 14.841
"3151" 573.208 "neem" 13.17
"3152" 573.208 "wdc" 13.68
"3153" 573.042 "neem" 14.03
"3154" 573.042 "wdc" 13.547
"3155" 572.958 "neem" 13.49
"3156" 572.958 "wdc" 13.47
"3157" 572.875 "neem" 11.91
"3158" 572.875 "wdc" 11.598
"3159" 572.792 "neem" 10.13
"3160" 572.792 "wdc" 10.73
"3161" 572.708 "neem" 9.39
"3162" 572.708 "wdc" 10.695
"3163" 572.625 "neem" 9.31
"3164" 572.625 "wdc" 10.477
"3165" 572.542 "neem" 9.96
"3166" 572.542 "wdc" 9.7953
"3167" 572.458 "neem" 11.11
"3168" 572.458 "wdc" 9.4
"3169" 572.375 "neem" 12.37
"3170" 572.375 "wdc" 9.3609
"3171" 572.292 "neem" 15.2
"3172" 572.292 "wdc" 10.022
"3173" 572.208 "neem" 17.46
"3174" 572.208 "wdc" 8.353
"3175" 572.125 "neem" 18.74
"3176" 572.125 "wdc" 8.3967
"3177" 572.042 "neem" 18.75
"3178" 572.042 "wdc" 10.2
"3179" 571.958 "neem" 18.77
"3180" 571.958 "wdc" 12.261
"3181" 571.875 "neem" 18.85
"3182" 571.875 "wdc" 14.729
"3183" 571.792 "neem" 18.64
"3184" 571.792 "wdc" 16.65
"3185" 571.708 "neem" 18.26
"3186" 571.708 "wdc" 17.777
"3187" 571.625 "neem" 18.47
"3188" 571.625 "wdc" 17.509
"3189" 571.542 "neem" 18.68
"3190" 571.542 "wdc" 16.846
"3191" 571.458 "neem" 19.44
"3192" 571.458 "wdc" 15.223
"3193" 571.375 "neem" 20.4
"3194" 571.375 "wdc" 13.407
"3195" 571.292 "neem" 22.07
"3196" 571.292 "wdc" 11.513
"3197" 571.208 "neem" 23.78
"3198" 571.208 "wdc" 10.329
"3199" 571.125 "neem" 25.33
"3200" 571.125 "wdc" 10.515
"3201" 571.042 "neem" 25.83
"3202" 571.042 "wdc" 11.769
"3203" 570.958 "neem" 25.72
"3204" 570.958 "wdc" 12.68
"3205" 570.875 "neem" 24.4
"3206" 570.875 "wdc" 13.507
"3207" 570.792 "neem" 22.55
"3208" 570.792 "wdc" 14.596
"3209" 570.708 "neem" 21.51
"3210" 570.708 "wdc" 16.116
"3211" 570.625 "neem" 20.92
"3212" 570.625 "wdc" 17.1
"3213" 570.542 "neem" 19.74
"3214" 570.542 "wdc" 16.941
"3215" 570.458 "neem" 18.3
"3216" 570.458 "wdc" 16.236
"3217" 570.375 "neem" 17.34
"3218" 570.375 "wdc" 14.505
"3219" 570.292 "neem" 16.75
"3220" 570.292 "wdc" 12.316
"3221" 570.208 "neem" 16.13
"3222" 570.208 "wdc" 11.108
"3223" 570.125 "neem" 15.41
"3224" 570.125 "wdc" 9.1397
"3225" 570.042 "neem" 14.26
"3226" 570.042 "wdc" 8.2659
"3227" 569.958 "neem" 12.95
"3228" 569.958 "wdc" 8.4173
"3229" 569.875 "neem" 12.31
"3230" 569.875 "wdc" 8.5685
"3231" 569.792 "neem" 12.65
"3232" 569.792 "wdc" 9.1556
"3233" 569.708 "neem" 13.57
"3234" 569.708 "wdc" 12.784
"3235" 569.625 "neem" 14.23
"3236" 569.625 "wdc" 14.561
"3237" 569.542 "neem" 13.96
"3238" 569.542 "wdc" 12.271
"3239" 569.458 "neem" 13.21
"3240" 569.458 "wdc" 12.993
"3241" 569.375 "neem" 12.67
"3242" 569.375 "wdc" 11.128
"3243" 569.292 "neem" 12.33
"3244" 569.292 "wdc" 8.7132
"3245" 569.208 "neem" 11.67
"3246" 569.208 "wdc" 7.3439
"3247" 569.125 "neem" 10.69
"3248" 569.125 "wdc" 8.101
"3249" 569.042 "neem" 9.82
"3250" 569.042 "wdc" 7.6481
"3251" 568.958 "neem" 9.31
"3252" 568.958 "wdc" 6.898
"3253" 568.875 "neem" 9.22
"3254" 568.875 "wdc" 8.6124
"3255" 568.792 "neem" 9.33
"3256" 568.792 "wdc" 10.499
"3257" 568.708 "neem" 9.52
"3258" 568.708 "wdc" 15.692
"3259" 568.625 "neem" 9.87
"3260" 568.625 "wdc" 15.83
"3261" 568.542 "neem" 11.03
"3262" 568.542 "wdc" 15.112
"3263" 568.458 "neem" 12.45
"3264" 568.458 "wdc" 14.188
"3265" 568.375 "neem" 14
"3266" 568.375 "wdc" 12.079
"3267" 568.292 "neem" 15.08
"3268" 568.292 "wdc" 10.252
"3269" 568.208 "neem" 15.01
"3270" 568.208 "wdc" 9.1347
"3271" 568.125 "neem" 14.01
"3272" 568.125 "wdc" 8.6498
"3273" 568.042 "neem" 12.85
"3274" 568.042 "wdc" 8.6336
"3275" 567.958 "neem" 12.03
"3276" 567.958 "wdc" 9.1166
"3277" 567.875 "neem" 12.01
"3278" 567.875 "wdc" 9.7623
"3279" 567.792 "neem" 12.08
"3280" 567.792 "wdc" 10.736
"3281" 567.708 "neem" 12.01
"3282" 567.708 "wdc" 12.154
"3283" 567.625 "neem" 11.8
"3284" 567.625 "wdc" 13.087
"3285" 567.542 "neem" 11.9
"3286" 567.542 "wdc" 13.732
"3287" 567.458 "neem" 12.5
"3288" 567.458 "wdc" 13.679
"3289" 567.375 "neem" 13.58
"3290" 567.375 "wdc" 12.009
"3291" 567.292 "neem" 15.1
"3292" 567.292 "wdc" 10.691
"3293" 567.208 "neem" 15.88
"3294" 567.208 "wdc" 8.6074
"3295" 567.125 "neem" 16.32
"3296" 567.125 "wdc" 7.6486
"3297" 567.042 "neem" 16.39
"3298" 567.042 "wdc" 6.9035
"3299" 566.958 "neem" 16.58
"3300" 566.958 "wdc" 7.431
"3301" 566.875 "neem" 17.4
"3302" 566.875 "wdc" 8.4029
"3303" 566.792 "neem" 17.34
"3304" 566.792 "wdc" 8.1696
"3305" 566.708 "neem" 17.46
"3306" 566.708 "wdc" 7.1501
"3307" 566.625 "neem" 18.54
"3308" 566.625 "wdc" 4.7576
"3309" 566.542 "neem" 20.05
"3310" 566.542 "wdc" 3.7458
"3311" 566.458 "neem" 21.06
"3312" 566.458 "wdc" 6.3805
"3313" 566.375 "neem" 21.61
"3314" 566.375 "wdc" 10.124
"3315" 566.292 "neem" 21.4
"3316" 566.292 "wdc" 12.347
"3317" 566.208 "neem" 20.91
"3318" 566.208 "wdc" 14.41
"3319" 566.125 "neem" 20.32
"3320" 566.125 "wdc" 14.953
"3321" 566.042 "neem" 19.06
"3322" 566.042 "wdc" 10.527
"3323" 565.958 "neem" 17.7
"3324" 565.958 "wdc" 7.0905
"3325" 565.875 "neem" 15.5
"3326" 565.875 "wdc" 4.7151
"3327" 565.792 "neem" 13.42
"3328" 565.792 "wdc" 5.1668
"3329" 565.708 "neem" 11.67
"3330" 565.708 "wdc" 6.0119
"3331" 565.625 "neem" 10.4
"3332" 565.625 "wdc" 6.1133
"3333" 565.542 "neem" 10.1
"3334" 565.542 "wdc" 5.5643
"3335" 565.458 "neem" 10.51
"3336" 565.458 "wdc" 5.6594
"3337" 565.375 "neem" 11.87
"3338" 565.375 "wdc" 7.0155
"3339" 565.292 "neem" 13.42
"3340" 565.292 "wdc" 8.8225
"3341" 565.208 "neem" 14.48
"3342" 565.208 "wdc" 9.2538
"3343" 565.125 "neem" 14.64
"3344" 565.125 "wdc" 8.5202
"3345" 565.042 "neem" 14.28
"3346" 565.042 "wdc" 9.2217
"3347" 564.875 "neem" 13.33
"3348" 564.875 "wdc" 9.3671
"3349" 564.792 "neem" 11.8
"3350" 564.792 "wdc" 9.6178
"3351" 564.708 "neem" 10.82
"3352" 564.708 "wdc" 6.7097
"3353" 564.625 "neem" 11.38
"3354" 564.625 "wdc" 6.6496
"3355" 564.542 "neem" 12.07
"3356" 564.542 "wdc" 5.7999
"3357" 564.458 "neem" 13.03
"3358" 564.458 "wdc" 7.2177
"3359" 564.375 "neem" 13.57
"3360" 564.375 "wdc" 8.7632
"3361" 564.292 "neem" 13.49
"3362" 564.292 "wdc" 9.0639
"3363" 564.208 "neem" 13.43
"3364" 564.208 "wdc" 9.1635
"3365" 564.125 "neem" 13
"3366" 564.125 "wdc" 9.7667
"3367" 564.042 "neem" 12.49
"3368" 564.042 "wdc" 9.1603
"3369" 563.958 "neem" 12.01
"3370" 563.958 "wdc" 8.3158
"3371" 563.875 "neem" 11.12
"3372" 563.875 "wdc" 7.8454
"3373" 563.792 "neem" 9.89
"3374" 563.792 "wdc" 7.6452
"3375" 563.708 "neem" 9.14
"3376" 563.708 "wdc" 7.6908
"3377" 563.625 "neem" 9.09
"3378" 563.625 "wdc" 8.0893
"3379" 563.542 "neem" 9.58
"3380" 563.542 "wdc" 9.0419
"3381" 562.625 "neem" 10.06
"3382" 562.625 "wdc" 13.62
"3383" 562.542 "neem" 10.79
"3384" 562.542 "wdc" 16.604
"3385" 562.458 "neem" 11.95
"3386" 562.458 "wdc" 17.331
"3387" 562.375 "neem" 12.85
"3388" 562.375 "wdc" 18.99
"3389" 562.292 "neem" 13.46
"3390" 562.292 "wdc" 18.923
"3391" 562.208 "neem" 14.1
"3392" 562.208 "wdc" 19.341
"3393" 562.125 "neem" 15.41
"3394" 562.125 "wdc" 14.287
"3395" 562.042 "neem" 16.9
"3396" 562.042 "wdc" 11.455
"3397" 561.958 "neem" 18.37
"3398" 561.958 "wdc" 11.427
"3399" 561.875 "neem" 19.06
"3400" 561.875 "wdc" 11.821
"3401" 561.292 "neem" 19.98
"3402" 561.292 "wdc" 8.1022
"3403" 561.208 "neem" 20.26
"3404" 561.208 "wdc" 9.0564
"3405" 561.125 "neem" 20.52
"3406" 561.125 "wdc" 10.188
"3407" 561.042 "neem" 20.02
"3408" 561.042 "wdc" 11.587
"3409" 560.958 "neem" 18.97
"3410" 560.958 "wdc" 12.514
"3411" 560.875 "neem" 16.88
"3412" 560.875 "wdc" 13.822
"3413" 560.792 "neem" 14.89
"3414" 560.792 "wdc" 15.019
"3415" 560.708 "neem" 14.16
"3416" 560.708 "wdc" 15.176
"3417" 560.542 "neem" 13.63
"3418" 560.542 "wdc" 15.334
"3419" 560.458 "neem" 13.32
"3420" 560.458 "wdc" 15.666
"3421" 560.375 "neem" 13.09
"3422" 560.375 "wdc" 14.616
"3423" 560.292 "neem" 13.6
"3424" 560.292 "wdc" 11.57
"3425" 560.208 "neem" 14
"3426" 560.208 "wdc" 10.403
"3427" 560.125 "neem" 14.04
"3428" 560.125 "wdc" 9.2595
"3429" 560.042 "neem" 13.71
"3430" 560.042 "wdc" 9.5216
"3431" 559.958 "neem" 13.33
"3432" 559.958 "wdc" 11.599
"3433" 559.875 "neem" 12.65
"3434" 559.875 "wdc" 14.307
"3435" 559.792 "neem" 11.63
"3436" 559.792 "wdc" 16.474
"3437" 559.708 "neem" 10.76
"3438" 559.708 "wdc" 16.744
"3439" 559.625 "neem" 10.94
"3440" 559.625 "wdc" 15.536
"3441" 559.542 "neem" 11.28
"3442" 559.542 "wdc" 15.43
"3443" 559.458 "neem" 13.49
"3444" 559.458 "wdc" 14.625
"3445" 559.375 "neem" 13.95
"3446" 559.375 "wdc" 12.244
"3447" 559.292 "neem" 14.15
"3448" 559.292 "wdc" 12.121
"3449" 559.208 "neem" 13.91
"3450" 559.208 "wdc" 12.421
"3451" 559.125 "neem" 13.32
"3452" 559.125 "wdc" 12.265
"3453" 559.042 "neem" 13.17
"3454" 559.042 "wdc" 13.279
"3455" 558.81 "neem" 13.75
"3456" 558.81 "wdc" 13.553
"3457" 558.57 "neem" 10.51
"3458" 558.57 "wdc" 15.525
"3459" 558.33 "neem" 14.1
"3460" 558.33 "wdc" 18.07
"3461" 558.09 "neem" 9.44
"3462" 558.09 "wdc" 18.875
"3463" 557.85 "neem" 7.53
"3464" 557.85 "wdc" 15.278
"3465" 557.61 "neem" 1.68
"3466" 557.61 "wdc" 13.677
"3467" 557.38 "neem" 4.61
"3468" 557.38 "wdc" 10.905
"3469" 557.14 "neem" 11.29
"3470" 557.14 "wdc" 9.4194
"3471" 556.9 "neem" 7.35
"3472" 556.9 "wdc" 8.6032
"3473" 556.66 "neem" 10.21
"3474" 556.66 "wdc" 8.6913
"3475" 556.42 "neem" 4.98
"3476" 556.42 "wdc" 11.267
"3477" 556.19 "neem" 15.1
"3478" 556.19 "wdc" 12.2
"3479" 555.94 "neem" 10.42
"3480" 555.94 "wdc" 12.138
"3481" 555.7 "neem" 14.76
"3482" 555.7 "wdc" 14.083
"3483" 555.45 "neem" 8.79
"3484" 555.45 "wdc" 16.231
"3485" 555.2 "neem" 17.68
"3486" 555.2 "wdc" 18.761
"3487" 554.94 "neem" 9.31
"3488" 554.94 "wdc" 21.421
"3489" 554.66 "neem" 12.15
"3490" 554.66 "wdc" 17.485
"3491" 554.39 "neem" 11.18
"3492" 554.39 "wdc" 15.797
"3493" 554.12 "neem" 16.46
"3494" 554.12 "wdc" 16.396
"3495" 553.85 "neem" 13.82
"3496" 553.85 "wdc" 16.506
"3497" 553.58 "neem" 12.27
"3498" 553.58 "wdc" 17.928
"3499" 553.32 "neem" 8.55
"3500" 553.32 "wdc" 20.595
"3501" 553.06 "neem" 19.17
"3502" 553.06 "wdc" 21.252
"3503" 552.8 "neem" 12.08
"3504" 552.8 "wdc" 21.017
"3505" 552.53 "neem" 13.06
"3506" 552.53 "wdc" 22.655
"3507" 552.27 "neem" 7.7
"3508" 552.27 "wdc" 29.911
"3509" 552 "neem" 11.77
"3510" 552 "wdc" 34.852
"3511" 551.72 "neem" 15.96
"3512" 551.72 "wdc" 35.553
"3513" 551.45 "neem" 8.73
"3514" 551.45 "wdc" 34.697
"3515" 551.17 "neem" 15.52
"3516" 551.17 "wdc" 32.538
"3517" 550.9 "neem" 5.49
"3518" 550.9 "wdc" 31.001
"3519" 550.61 "neem" 23.94
"3520" 550.61 "wdc" 31.607
"3521" 550.32 "neem" 9.48
"3522" 550.32 "wdc" 32.616
"3523" 550.03 "neem" 6.57
"3524" 550.03 "wdc" 36.564
"3525" 549.74 "neem" 9.26
"3526" 549.74 "wdc" 43.051
"3527" 549.45 "neem" 15.26
"3528" 549.45 "wdc" 50.197
"3529" 549.16 "neem" 6.16
"3530" 549.16 "wdc" 50.201
"3531" 548.87 "neem" 24.28
"3532" 548.87 "wdc" 49.863
"3533" 548.58 "neem" 17.2
"3534" 548.58 "wdc" 48.717
"3535" 548.29 "neem" 18.8
"3536" 548.29 "wdc" 47.04
"3537" 548 "neem" 8.17
"3538" 548 "wdc" 45.609
"3539" 547.61 "neem" 40.28
"3540" 547.61 "wdc" 41.082
"3541" 547.21 "neem" 25.37
"3542" 547.21 "wdc" 33.839
"3543" 546.86 "neem" 21.34
"3544" 546.86 "wdc" 34.041
"3545" 546.55 "neem" 13.75
"3546" 546.55 "wdc" 25.142
"3547" 546.25 "neem" 8.81
"3548" 546.25 "wdc" 31.15
"3549" 545.95 "neem" 7.21
"3550" 545.95 "wdc" 31.373
"3551" 545.62 "neem" 17.95
"3552" 545.62 "wdc" 17.714
"3553" 545.3 "neem" 14.99
"3554" 545.3 "wdc" 15.815
"3555" 544.97 "neem" 16.1
"3556" 544.97 "wdc" 16.132
"3557" 544.65 "neem" 18.32
"3558" 544.65 "wdc" 16.979
"3559" 544.32 "neem" 27.75
"3560" 544.32 "wdc" 18.459
"3561" 543.99 "neem" 13.21
"3562" 543.99 "wdc" 19.008
"3563" 543.68 "neem" 14.88
"3564" 543.68 "wdc" 15.526
"3565" 543.38 "neem" 10.5
"3566" 543.38 "wdc" 13.088
"3567" 543.06 "neem" 15.68
"3568" 543.06 "wdc" 11.645
"3569" 542.74 "neem" 8.98
"3570" 542.74 "wdc" 10.89
"3571" 542.41 "neem" 16.86
"3572" 542.41 "wdc" 11.056
"3573" 542.09 "neem" 24.47
"3574" 542.09 "wdc" 11.648
"3575" 541.76 "neem" 27.25
"3576" 541.76 "wdc" 12.753
"3577" 541.43 "neem" 20.97
"3578" 541.43 "wdc" 15.128
"3579" 541.11 "neem" 26.13
"3580" 541.11 "wdc" 19.804
"3581" 540.8 "neem" 30.51
"3582" 540.8 "wdc" 24.642
"3583" 540.48 "neem" 20.25
"3584" 540.48 "wdc" 27.139
"3585" 540.18 "neem" 34.54
"3586" 540.18 "wdc" 23.507
"3587" 539.87 "neem" 78.34
"3588" 539.87 "wdc" 20.59
"3589" 539.58 "neem" 13.35
"3590" 539.58 "wdc" 20.953
"3591" 539.2 "neem" 10.67
"3592" 539.2 "wdc" 20.534
"3593" 538.83 "neem" 19.14
"3594" 538.83 "wdc" 17.552
"3595" 538.47 "neem" 14.99
"3596" 538.47 "wdc" 17.45
"3597" 538.1 "neem" 32.3
"3598" 538.1 "wdc" 17.261
"3599" 537.74 "neem" 34.24
"3600" 537.74 "wdc" 18.319
"3601" 537.38 "neem" 50.62
"3602" 537.38 "wdc" 18.429
"3603" 537.02 "neem" 63.44
"3604" 537.02 "wdc" 20.154
"3605" 536.66 "neem" 170.6
"3606" 536.66 "wdc" 22.289
"3607" 536.3 "neem" 139.55
"3608" 536.3 "wdc" 27.029
"3609" 535.91 "neem" 77.84
"3610" 535.91 "wdc" 24.519
"3611" 535.42 "neem" 18.08
"3612" 535.42 "wdc" 20.451
"3613" 534.96 "neem" 11.08
"3614" 534.96 "wdc" 17.4
"3615" 534.67 "neem" 9.54
"3616" 534.67 "wdc" 11.546
"3617" 534.38 "neem" 16.02
"3618" 534.38 "wdc" 10.84
"3619" 534.1 "neem" 8.48
"3620" 534.1 "wdc" 10.653
"3621" 533.68 "neem" 5.92
"3622" 533.68 "wdc" 10.478
"3623" 533.31 "neem" 2.18
"3624" 533.31 "wdc" 10.94
"3625" 532.92 "neem" 11.97
"3626" 532.92 "wdc" 11.224
"3627" 532.52 "neem" 11.64
"3628" 532.52 "wdc" 11.889
"3629" 532.12 "neem" 6.67
"3630" 532.12 "wdc" 17.016
"3631" 531.78 "neem" 4.46
"3632" 531.78 "wdc" 19.904
"3633" 531.48 "neem" 4.06
"3634" 531.48 "wdc" 21.915
"3635" 531.16 "neem" 10.04
"3636" 531.16 "wdc" 21.653
"3637" 530.82 "neem" 15.14
"3638" 530.82 "wdc" 21.118
"3639" 530.42 "neem" 10.21
"3640" 530.42 "wdc" 19.158
"3641" 530.01 "neem" 9.29
"3642" 530.01 "wdc" 15.909
"3643" 529.72 "neem" 14.33
"3644" 529.72 "wdc" 13.743
"3645" 529.42 "neem" 7.98
"3646" 529.42 "wdc" 12.538
"3647" 529.13 "neem" 9.63
"3648" 529.13 "wdc" 11.36
"3649" 528.86 "neem" 15.99
"3650" 528.86 "wdc" 10.939
"3651" 528.59 "neem" 10.8
"3652" 528.59 "wdc" 11.495
"3653" 528.33 "neem" 5.41
"3654" 528.33 "wdc" 11.905
"3655" 528.07 "neem" 7.89
"3656" 528.07 "wdc" 13.807
"3657" 527.78 "neem" 11.94
"3658" 527.78 "wdc" 16.063
"3659" 527.47 "neem" 6.91
"3660" 527.47 "wdc" 15.922
"3661" 527.16 "neem" 10.82
"3662" 527.16 "wdc" 15.36
"3663" 526.89 "neem" 18.82
"3664" 526.89 "wdc" 13.002
"3665" 526.67 "neem" 4.92
"3666" 526.67 "wdc" 10.519
"3667" 526.44 "neem" 7.59
"3668" 526.44 "wdc" 10.046
"3669" 526.21 "neem" 7.53
"3670" 526.21 "wdc" 9.2599
"3671" 525.97 "neem" 14.76
"3672" 525.97 "wdc" 9.5177
"3673" 525.66 "neem" 14.27
"3674" 525.66 "wdc" 7.4149
"3675" 525.36 "neem" 9.67
"3676" 525.36 "wdc" 5.6654
"3677" 525.05 "neem" 10.17
"3678" 525.05 "wdc" 8.4094
"3679" 524.77 "neem" 18.01
"3680" 524.77 "wdc" 10.624
"3681" 524.49 "neem" 19.06
"3682" 524.49 "wdc" 11.98
"3683" 524.22 "neem" 13.13
"3684" 524.22 "wdc" 13.463
"3685" 523.94 "neem" 19
"3686" 523.94 "wdc" 14.444
"3687" 523.66 "neem" 12.13
"3688" 523.66 "wdc" 16.721
"3689" 523.39 "neem" 9.1
"3690" 523.39 "wdc" 18.647
"3691" 523.12 "neem" 12.52
"3692" 523.12 "wdc" 18.491
"3693" 522.84 "neem" 18.74
"3694" 522.84 "wdc" 17.987
"3695" 522.56 "neem" 8.3
"3696" 522.56 "wdc" 17.171
"3697" 522.29 "neem" 4.83
"3698" 522.29 "wdc" 17.083
"3699" 522.01 "neem" 59.84
"3700" 522.01 "wdc" 17.955
"3701" 521.74 "neem" 91
"3702" 521.74 "wdc" 20.465
"3703" 521.46 "neem" 55.96
"3704" 521.46 "wdc" 21.032
"3705" 521.18 "neem" 12.76
"3706" 521.18 "wdc" 23.968
"3707" 520.93 "neem" 3.23
"3708" 520.93 "wdc" 22.768
"3709" 520.66 "neem" 9.52
"3710" 520.66 "wdc" 18.652
"3711" 520.4 "neem" 6.89
"3712" 520.4 "wdc" 16.826
"3713" 520.13 "neem" 11.51
"3714" 520.13 "wdc" 13.689
"3715" 519.86 "neem" 7.53
"3716" 519.86 "wdc" 10.956
"3717" 519.58 "neem" 5.17
"3718" 519.58 "wdc" 9.3164
"3719" 519.29 "neem" 21.61
"3720" 519.29 "wdc" 9.0322
"3721" 519.01 "neem" 45.87
"3722" 519.01 "wdc" 10.504
"3723" 518.79 "neem" 15.69
"3724" 518.79 "wdc" 11.554
"3725" 518.56 "neem" 9.48
"3726" 518.56 "wdc" 11.093
"3727" 518.33 "neem" 13.79
"3728" 518.33 "wdc" 11.57
"3729" 518.1 "neem" 17.21
"3730" 518.1 "wdc" 11.964
"3731" 517.87 "neem" 6.39
"3732" 517.87 "wdc" 13.636
"3733" 517.63 "neem" 9.99
"3734" 517.63 "wdc" 11.982
"3735" 517.39 "neem" 18
"3736" 517.39 "wdc" 12.506
"3737" 517.15 "neem" 9.12
"3738" 517.15 "wdc" 11.82
"3739" 516.9 "neem" 4.93
"3740" 516.9 "wdc" 7.7326
"3741" 516.63 "neem" 5.11
"3742" 516.63 "wdc" 6.3871
"3743" 516.37 "neem" 7.42
"3744" 516.37 "wdc" 7.5801
"3745" 516.1 "neem" 11.66
"3746" 516.1 "wdc" 8.4295
"3747" 515.85 "neem" 20.29
"3748" 515.85 "wdc" 9.4752
"3749" 515.6 "neem" 15.7
"3750" 515.6 "wdc" 11.449
"3751" 515.34 "neem" 12.62
"3752" 515.34 "wdc" 12.756
"3753" 514.98 "neem" 1.07
"3754" 514.98 "wdc" 12.156
"3755" 514.59 "neem" 5.77
"3756" 514.59 "wdc" 11.588
"3757" 514.22 "neem" 13.94
"3758" 514.22 "wdc" 10.332
"3759" 513.83 "neem" 13.73
"3760" 513.83 "wdc" 9.0959
"3761" 513.45 "neem" 11.33
"3762" 513.45 "wdc" 8.2005
"3763" 513.07 "neem" 6.93
"3764" 513.07 "wdc" 7.6595
"3765" 512.72 "neem" 8.34
"3766" 512.72 "wdc" 7.4255
"3767" 512.38 "neem" 11.41
"3768" 512.38 "wdc" 8.0044
"3769" 512.03 "neem" 9.18
"3770" 512.03 "wdc" 9.1027
"3771" 511.67 "neem" 14.73
"3772" 511.67 "wdc" 10.662
"3773" 511.31 "neem" 31.8
"3774" 511.31 "wdc" 13.123
"3775" 510.94 "neem" 13.75
"3776" 510.94 "wdc" 15.391
"3777" 510.54 "neem" 17.4
"3778" 510.54 "wdc" 17.492
"3779" 510.13 "neem" 14.91
"3780" 510.13 "wdc" 17.362
"3781" 509.73 "neem" 8.81
"3782" 509.73 "wdc" 17.678
"3783" 509.32 "neem" 4.14
"3784" 509.32 "wdc" 16.822
"3785" 509.03 "neem" 9.83
"3786" 509.03 "wdc" 11.915
"3787" 508.73 "neem" 14.18
"3788" 508.73 "wdc" 9.0485
"3789" 508.44 "neem" 8.19
"3790" 508.44 "wdc" 7.5248
"3791" 508.14 "neem" 5.56
"3792" 508.14 "wdc" 6.6152
"3793" 507.85 "neem" 10.67
"3794" 507.85 "wdc" 7.6902
"3795" 507.56 "neem" 10.89
"3796" 507.56 "wdc" 10.527
"3797" 507.27 "neem" 10.23
"3798" 507.27 "wdc" 11.184
"3799" 506.97 "neem" 3.69
"3800" 506.97 "wdc" 9.7515
"3801" 506.68 "neem" 4.53
"3802" 506.68 "wdc" 7.3418
"3803" 506.38 "neem" 5.68
"3804" 506.38 "wdc" 8.292
"3805" 506.09 "neem" 11.85
"3806" 506.09 "wdc" 10.33
"3807" 505.79 "neem" 5.34
"3808" 505.79 "wdc" 11.247
"3809" 505.5 "neem" 7.25
"3810" 505.5 "wdc" 12.444
"3811" 505.2 "neem" 12.28
