"volcano_number" "volcano_name" "eruption_number" "eruption_start_year" "event_number" "event_type" "event_remarks" "event_date_year" "event_date_month" "event_date_day"
"2181" 241050 "Okataina" 14505 1310 102925 "Explosion" NA NA NA NA
"2182" 241050 "Okataina" 14505 1310 102926 "Ash" NA NA NA NA
"2183" 241050 "Okataina" 14505 1310 102927 "Pyroclastic flow" NA NA NA NA
"2184" 241050 "Okataina" 14505 1310 102928 "Phreatic activity" NA NA NA NA
"2185" 241050 "Okataina" 14505 1310 102929 "Lava dome formation" NA NA NA NA
"2186" 241050 "Okataina" 14505 1310 102930 "Lahar or mudflow" NA NA NA NA
"2187" 241050 "Okataina" 14505 1310 102931 "Debris avalanches" NA NA NA NA
"2188" 241050 "Okataina" 14506 1886 102933 "Explosion" NA NA NA NA
"2189" 241050 "Okataina" 14506 1886 102934 "Ash" "violent, strong, or large" NA NA NA
"2190" 241050 "Okataina" 14506 1886 102935 "Lapilli" NA NA NA NA
"2191" 241050 "Okataina" 14506 1886 102936 "Bombs" NA NA NA NA
"2192" 241050 "Okataina" 14506 1886 102937 "Scoria" NA NA NA NA
"2193" 241050 "Okataina" 14506 1886 102938 "Pyroclastic flow" NA NA NA NA
"2194" 241050 "Okataina" 14506 1886 102939 "Phreatic activity" NA NA NA NA
"2195" 241050 "Okataina" 14506 1886 102940 "Property damage" NA NA NA NA
"2196" 241050 "Okataina" 14506 1886 102941 "Fatalities" NA 1886 6 10
"2197" 241050 "Okataina" 14506 1886 102942 "Lahar or mudflow" NA NA NA NA
"2198" 241050 "Okataina" 14506 1886 102943 "Eruption cloud" NA NA NA NA
"2199" 241050 "Okataina" 14524 1973 102944 "Phreatic activity" NA NA NA NA
"2200" 241050 "Okataina" 14524 1973 102945 "Earthquakes (undefined)" NA NA NA NA
"2201" 241050 "Okataina" 14525 1978 102948 "Phreatic activity" NA NA NA NA
"2202" 241050 "Okataina" 14526 1981 102951 "Phreatic activity" NA NA NA NA
"2203" 241060 "Reporoa" 14527 1180 102953 "Phreatic activity" NA NA NA NA
"2204" 241061 "Maroa" 14528 -7050 102955 "Phreatic activity" NA NA NA NA
"2205" 241061 "Maroa" 14529 180 102957 "Phreatic activity" NA NA NA NA
"2206" 241070 "Taupo" 14530 -9460 102961 "Explosion" NA NA NA NA
"2207" 241070 "Taupo" 14530 -9460 102962 "Ash" NA NA NA NA
"2208" 241070 "Taupo" 14530 -9460 102963 "Lapilli" NA NA NA NA
"2209" 241070 "Taupo" 14530 -9460 102964 "Pyroclastic flow" NA NA NA NA
"2210" 241070 "Taupo" 14530 -9460 102965 "Lava flow(s)" "Uncertain" NA NA NA
"2211" 241070 "Taupo" 14530 -9460 102966 "Blocks" NA NA NA NA
"2212" 241070 "Taupo" 14531 -9240 102969 "Explosion" NA NA NA NA
"2213" 241070 "Taupo" 14531 -9240 102970 "Ash" NA NA NA NA
"2214" 241070 "Taupo" 14531 -9240 102971 "Lava flow(s)" "Uncertain" NA NA NA
"2215" 241070 "Taupo" 14532 -9210 102974 "Explosion" NA NA NA NA
"2216" 241070 "Taupo" 14532 -9210 102975 "Ash" NA NA NA NA
"2217" 241070 "Taupo" 14532 -9210 102976 "Lava dome formation" NA NA NA NA
"2218" 241070 "Taupo" 14538 -3420 102977 "Ash" NA NA NA NA
"2219" 241070 "Taupo" 14538 -3420 102978 "Lava flow(s)" "Uncertain" NA NA NA
"2220" 241070 "Taupo" 14539 -3170 102981 "Explosion" NA NA NA NA
"2221" 241070 "Taupo" 14539 -3170 102982 "Ash" NA NA NA NA
"2222" 241070 "Taupo" 14539 -3170 102983 "Lapilli" NA NA NA NA
"2223" 241070 "Taupo" 14539 -3170 102984 "Lava flow(s)" "Uncertain" NA NA NA
"2224" 241070 "Taupo" 14540 -3120 102987 "Explosion" NA NA NA NA
"2225" 241070 "Taupo" 14540 -3120 102988 "Ash" NA NA NA NA
"2226" 241070 "Taupo" 14540 -3120 102989 "Lava flow(s)" "Uncertain" NA NA NA
"2227" 241070 "Taupo" 14540 -3120 102990 "Lava flow(s)" "Obsidian. Uncertain" NA NA NA
"2228" 241070 "Taupo" 14541 -3070 102992 "Explosion" NA NA NA NA
"2229" 241070 "Taupo" 14541 -3070 102993 "Ash" NA NA NA NA
"2230" 241070 "Taupo" 14541 -3070 102994 "Lava flow(s)" "Uncertain" NA NA NA
"2231" 241070 "Taupo" 14542 -2900 102997 "Explosion" NA NA NA NA
"2232" 241070 "Taupo" 14542 -2900 102998 "Ash" NA NA NA NA
"2233" 241070 "Taupo" 14542 -2900 102999 "Lapilli" NA NA NA NA
"2234" 241070 "Taupo" 14542 -2900 103000 "Lava flow(s)" "Uncertain" NA NA NA
"2235" 241070 "Taupo" 14543 -2850 103002 "Explosion" NA NA NA NA
"2236" 241070 "Taupo" 14543 -2850 103003 "Ash" NA NA NA NA
"2237" 241070 "Taupo" 14543 -2850 103004 "Lapilli" NA NA NA NA
"2238" 241070 "Taupo" 14543 -2850 103005 "Lava flow(s)" "Uncertain" NA NA NA
"2239" 241070 "Taupo" 14544 -2800 103007 "Explosion" NA NA NA NA
"2240" 241070 "Taupo" 14544 -2800 103008 "Tephra" NA NA NA NA
"2241" 241070 "Taupo" 14544 -2800 103009 "Lava flow(s)" "Uncertain" NA NA NA
"2242" 241070 "Taupo" 14551 -800 103010 "Lapilli" NA NA NA NA
"2243" 241070 "Taupo" 14551 -800 103011 "Lava flow(s)" NA NA NA NA
"2244" 241070 "Taupo" 14551 -800 103012 "Blocks" NA NA NA NA
"2245" 241070 "Taupo" 14552 -200 103015 "Explosion" NA NA NA NA
"2246" 241070 "Taupo" 14552 -200 103016 "Ash" NA NA NA NA
"2247" 241070 "Taupo" 14552 -200 103017 "Lapilli" NA NA NA NA
"2248" 241070 "Taupo" 14552 -200 103018 "Lava flow(s)" "Uncertain" NA NA NA
"2249" 241070 "Taupo" 14552 -200 103019 "Lava flow(s)" "Obsidian. Uncertain" NA NA NA
"2250" 241070 "Taupo" 14552 -200 103020 "Pumice" NA NA NA NA
"2251" 241070 "Taupo" 14553 233 103024 "Explosion" "research needed" NA NA NA
"2252" 241070 "Taupo" 14553 233 103025 "Ash" NA NA NA NA
"2253" 241070 "Taupo" 14553 233 103026 "Lapilli" NA NA NA NA
"2254" 241070 "Taupo" 14553 233 103027 "Pyroclastic flow" NA NA NA NA
"2255" 241070 "Taupo" 14553 233 103028 "Lahar or mudflow" NA NA NA NA
"2256" 241070 "Taupo" 14553 233 103029 "Caldera formation" "Explosion" NA NA NA
"2257" 241070 "Taupo" 14553 233 103030 "Pumice" NA NA NA NA
"2258" 241070 "Taupo" 14554 260 103033 "Lava dome formation" NA NA NA NA
"2259" 241080 "Tongariro" 14555 -9850 103035 "Explosion" NA NA NA NA
"2260" 241080 "Tongariro" 14555 -9850 103036 "Ash" NA NA NA NA
"2261" 241080 "Tongariro" 14556 -9650 103038 "Explosion" NA NA NA NA
"2262" 241080 "Tongariro" 14556 -9650 103039 "Ash" NA NA NA NA
"2263" 241080 "Tongariro" 14556 -9650 103040 "Lapilli" NA NA NA NA
"2264" 241080 "Tongariro" 14557 -9450 103042 "Explosion" NA NA NA NA
"2265" 241080 "Tongariro" 14566 1910 103044 "Explosion" NA NA NA NA
"2266" 241080 "Tongariro" 14567 1913 103046 "Explosion" NA NA NA NA
"2267" 241080 "Tongariro" 14568 1913 103048 "Explosion" NA NA NA NA
"2268" 241080 "Tongariro" 14568 1913 103049 "Ash" NA NA NA NA
"2269" 241080 "Tongariro" 14569 1914 103051 "Explosion" NA NA NA NA
"2270" 241080 "Tongariro" 14569 1914 103052 "Ash" NA NA NA NA
"2271" 241080 "Tongariro" 14570 1917 103054 "Explosion" NA NA NA NA
"2272" 241080 "Tongariro" 14570 1917 103055 "Ash" NA NA NA NA
"2273" 241080 "Tongariro" 14571 1924 103057 "Explosion" NA NA NA NA
"2274" 241080 "Tongariro" 14571 1924 103058 "Ash" NA NA NA NA
"2275" 241080 "Tongariro" 14572 1924 103060 "Explosion" NA NA NA NA
"2276" 241080 "Tongariro" 14572 1924 103061 "Ash" NA NA NA NA
"2277" 241080 "Tongariro" 14572 1924 103062 "Eruption cloud" NA NA NA NA
"2278" 241080 "Tongariro" 14573 1924 103064 "Explosion" NA NA NA NA
"2279" 241080 "Tongariro" 14573 1924 103065 "Ash" NA NA NA NA
"2280" 241080 "Tongariro" 14574 1926 103068 "Explosion" NA NA NA NA
"2281" 241080 "Tongariro" 14574 1926 103069 "Ash" NA NA NA NA
"2282" 241080 "Tongariro" 14574 1926 103070 "Eruption cloud" NA NA NA NA
"2283" 241080 "Tongariro" 14575 1926 103072 "Explosion" NA NA NA NA
"2284" 241080 "Tongariro" 14575 1926 103073 "Ash" NA NA NA NA
"2285" 241080 "Tongariro" 14576 1927 103075 "Phreatic activity" "Uncertain" NA NA NA
"2286" 241080 "Tongariro" 14586 1948 103077 "Explosion" NA NA NA NA
"2287" 241080 "Tongariro" 14586 1948 103078 "Ash" NA NA NA NA
"2288" 241080 "Tongariro" 14587 1949 103080 "Explosion" NA NA NA NA
"2289" 241080 "Tongariro" 14587 1949 103081 "Ash" NA NA NA NA
"2290" 241080 "Tongariro" 14587 1949 103082 "Pyroclastic flow" NA NA NA NA
"2291" 241080 "Tongariro" 14587 1949 103083 "Lava flow(s)" NA NA NA NA
"2292" 241080 "Tongariro" 14587 1949 103084 "Lava dome formation" NA NA NA NA
"2293" 241080 "Tongariro" 14587 1949 103085 "Earthquakes (undefined)" NA NA NA NA
"2294" 241080 "Tongariro" 14587 1949 103086 "Blocks" NA NA NA NA
"2295" 241080 "Tongariro" 14588 1950 103088 "Explosion" NA NA NA NA
"2296" 241080 "Tongariro" 14588 1950 103089 "Ash" NA NA NA NA
"2297" 241080 "Tongariro" 14589 1951 103091 "Explosion" NA NA NA NA
"2298" 241080 "Tongariro" 14589 1951 103092 "Ash" NA NA NA NA
"2299" 241100 "Ruapehu" 14590 1918 103095 "Phreatic activity" NA NA NA NA
"2300" 241100 "Ruapehu" 14591 1921 103098 "Phreatic activity" NA NA NA NA
"2301" 241080 "Tongariro" 14592 1952 103100 "Explosion" NA NA NA NA
"2302" 241080 "Tongariro" 14592 1952 103101 "Ash" NA NA NA NA
"2303" 241080 "Tongariro" 14592 1952 103102 "Lapilli" NA NA NA NA
"2304" 241080 "Tongariro" 14592 1952 103103 "Bombs" NA NA NA NA
"2305" 241080 "Tongariro" 14592 1952 103104 "Lava fountains" NA NA NA NA
"2306" 241080 "Tongariro" 14592 1952 103105 "Blocks" NA NA NA NA
"2307" 241080 "Tongariro" 14593 1953 103107 "Lava flow(s)" NA NA NA NA
"2308" 241080 "Tongariro" 14602 1972 103109 "Pyroclastic flow" NA NA NA NA
"2309" 241080 "Tongariro" 14602 1972 103110 "Eruption cloud" NA NA NA NA
"2310" 241080 "Tongariro" 14602 1972 103111 "Earthquakes (undefined)" NA NA NA NA
"2311" 241080 "Tongariro" 14602 1972 103112 "Blocks" NA NA NA NA
"2312" 241080 "Tongariro" 14603 1975 103114 "Explosion" NA NA NA NA
"2313" 241080 "Tongariro" 14603 1975 103115 "Ash" NA NA NA NA
"2314" 241080 "Tongariro" 14603 1975 103116 "Pyroclastic flow" NA NA NA NA
"2315" 241080 "Tongariro" 14603 1975 103117 "Lahar or mudflow" NA NA NA NA
"2316" 241080 "Tongariro" 14603 1975 103118 "Eruption cloud" NA NA NA NA
"2317" 241080 "Tongariro" 14603 1975 103119 "Earthquakes (undefined)" NA NA NA NA
"2318" 241080 "Tongariro" 14603 1975 103120 "Lightning" NA NA NA NA
"2319" 241080 "Tongariro" 14603 1975 103121 "Ash" "Incandescent" NA NA NA
"2320" 241080 "Tongariro" 14603 1975 103122 "Blocks" NA NA NA NA
"2321" 241080 "Tongariro" 14604 1976 103124 "Ash" NA NA NA NA
"2322" 241080 "Tongariro" 14605 1977 103126 "Ash" NA NA NA NA
"2323" 241100 "Ruapehu" 14606 -9850 103128 "Explosion" NA NA NA NA
"2324" 241100 "Ruapehu" 14606 -9850 103129 "Pumice" NA NA NA NA
"2325" 241100 "Ruapehu" 14607 -9650 103131 "Explosion" NA NA NA NA
"2326" 241100 "Ruapehu" 14607 -9650 103132 "Lapilli" NA NA NA NA
"2327" 241100 "Ruapehu" 14607 -9650 103133 "Pumice" NA NA NA NA
"2328" 241100 "Ruapehu" 14608 -7840 103135 "Explosion" NA NA NA NA
"2329" 241100 "Ruapehu" 14608 -7840 103136 "Ash" NA NA NA NA
"2330" 241100 "Ruapehu" 14608 -7840 103137 "Lapilli" NA NA NA NA
"2331" 241100 "Ruapehu" 14609 -7590 103139 "Explosion" "Uncertain" NA NA NA
"2332" 241100 "Ruapehu" 14609 -7590 103140 "Lava dome formation" NA NA NA NA
"2333" 241100 "Ruapehu" 14609 -7590 103141 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"2334" 241100 "Ruapehu" 14616 1906 103142 "Explosion" NA NA NA NA
"2335" 241100 "Ruapehu" 14616 1906 103143 "Ash" NA NA NA NA
"2336" 241100 "Ruapehu" 14616 1906 103144 "Phreatic activity" NA NA NA NA
"2337" 241100 "Ruapehu" 14617 1925 103147 "Phreatic activity" NA NA NA NA
"2338" 241100 "Ruapehu" 14617 1925 103148 "Property damage" NA NA NA NA
"2339" 241100 "Ruapehu" 14617 1925 103149 "Lahar or mudflow" NA NA NA NA
"2340" 241100 "Ruapehu" 14618 1934 103152 "Phreatic activity" NA NA NA NA
"2341" 241100 "Ruapehu" 14619 1934 103155 "Phreatic activity" NA NA NA NA
"2342" 241100 "Ruapehu" 14620 1936 103158 "Explosion" NA NA NA NA
"2343" 241100 "Ruapehu" 14620 1936 103159 "Phreatic activity" NA NA NA NA
"2344" 241100 "Ruapehu" 14621 1940 103162 "Phreatic activity" NA NA NA NA
"2345" 241100 "Ruapehu" 14621 1940 103163 "Blocks" NA NA NA NA
"2346" 241100 "Ruapehu" 14622 1942 103166 "Phreatic activity" NA NA NA NA
"2347" 241100 "Ruapehu" 14623 1944 103169 "Phreatic activity" NA NA NA NA
"2348" 241100 "Ruapehu" 14624 1945 103172 "Explosion" NA NA NA NA
"2349" 241100 "Ruapehu" 14624 1945 103173 "Ash" NA NA NA NA
"2350" 241100 "Ruapehu" 14624 1945 103174 "Phreatic activity" NA NA NA NA
"2351" 241100 "Ruapehu" 14632 1959 103175 "Phreatic activity" NA NA NA NA
"2352" 241100 "Ruapehu" 14633 1966 103178 "Explosion" NA NA NA NA
"2353" 241100 "Ruapehu" 14633 1966 103179 "Ash" NA NA NA NA
"2354" 241100 "Ruapehu" 14633 1966 103180 "Phreatic activity" NA NA NA NA
"2355" 241100 "Ruapehu" 14633 1966 103181 "Lava flow(s)" NA NA NA NA
"2356" 241100 "Ruapehu" 14634 1967 103184 "Explosion" "Uncertain" NA NA NA
"2357" 241100 "Ruapehu" 14634 1967 103185 "Phreatic activity" NA NA NA NA
"2358" 241100 "Ruapehu" 14635 1968 103188 "Phreatic activity" NA NA NA NA
"2359" 241100 "Ruapehu" 14635 1968 103189 "Lahar or mudflow" NA NA NA NA
"2360" 241100 "Ruapehu" 14635 1968 103190 "Volcanic tremor" NA NA NA NA
"2361" 241100 "Ruapehu" 14636 1969 103193 "Explosion" NA NA NA NA
"2362" 241100 "Ruapehu" 14636 1969 103194 "Ash" NA NA NA NA
"2363" 241100 "Ruapehu" 14636 1969 103195 "Pyroclastic flow" NA NA NA NA
"2364" 241100 "Ruapehu" 14636 1969 103196 "Phreatic activity" NA NA NA NA
"2365" 241100 "Ruapehu" 14636 1969 103197 "Property damage" NA NA NA NA
"2366" 241100 "Ruapehu" 14636 1969 103198 "Lahar or mudflow" NA NA NA NA
"2367" 241100 "Ruapehu" 14636 1969 103199 "Volcanic tremor" "Before eruption." NA NA NA
"2368" 241100 "Ruapehu" 14636 1969 103200 "Seismicity (volcanic)" "Before eruption." NA NA NA
"2369" 241100 "Ruapehu" 14636 1969 103201 "Blocks" NA NA NA NA
"2370" 241100 "Ruapehu" 14637 1970 103204 "Explosion" NA NA NA NA
"2371" 241100 "Ruapehu" 14637 1970 103205 "Volcanic tremor" NA NA NA NA
"2372" 241100 "Ruapehu" 14642 1975 103208 "Phreatic activity" "weak or small" NA NA NA
"2373" 241100 "Ruapehu" 14642 1975 103209 "Volcanic tremor" "Before eruption." NA NA NA
"2374" 241100 "Ruapehu" 14642 1975 103210 "Earthquakes (undefined)" "Before." NA NA NA
"2375" 241100 "Ruapehu" 14643 1976 103213 "Phreatic activity" "weak or small" NA NA NA
"2376" 241100 "Ruapehu" 14643 1976 103214 "Earthquakes (undefined)" "Before." NA NA NA
"2377" 241100 "Ruapehu" 14643 1976 103215 "Earthquakes (undefined)" NA NA NA NA
"2378" 241100 "Ruapehu" 14643 1976 103216 "Earthquakes (undefined)" "After." NA NA NA
"2379" 241100 "Ruapehu" 14644 1976 103219 "Ash" NA NA NA NA
"2380" 241100 "Ruapehu" 14644 1976 103220 "Phreatic activity" NA NA NA NA
"2381" 241100 "Ruapehu" 14644 1976 103221 "Volcanic tremor" "Before eruption." NA NA NA
"2382" 241100 "Ruapehu" 14644 1976 103222 "Earthquakes (undefined)" "Before." NA NA NA
"2383" 241100 "Ruapehu" 14644 1976 103223 "Earthquakes (undefined)" NA NA NA NA
"2384" 241100 "Ruapehu" 14645 1977 103226 "Explosion" "moderate" NA NA NA
"2385" 241100 "Ruapehu" 14645 1977 103227 "Ash" NA NA NA NA
"2386" 241100 "Ruapehu" 14645 1977 103228 "Lapilli" NA NA NA NA
"2387" 241100 "Ruapehu" 14645 1977 103229 "Pyroclastic flow" NA NA NA NA
"2388" 241100 "Ruapehu" 14645 1977 103230 "Lahar or mudflow" "weak or small" NA NA NA
"2389" 241100 "Ruapehu" 14645 1977 103231 "Volcanic tremor" NA NA NA NA
"2390" 241100 "Ruapehu" 14645 1977 103232 "Volcanic tremor" "After eruption." NA NA NA
"2391" 241100 "Ruapehu" 14645 1977 103233 "Earthquakes (undefined)" "Before." NA NA NA
"2392" 241100 "Ruapehu" 14645 1977 103234 "Blocks" NA NA NA NA
"2393" 241100 "Ruapehu" 14646 1979 103237 "Phreatic activity" "weak or small" NA NA NA
"2394" 241100 "Ruapehu" 14646 1979 103238 "Earthquakes (undefined)" "Before." NA NA NA
"2395" 241100 "Ruapehu" 14646 1979 103239 "Earthquakes (undefined)" "After." NA NA NA
"2396" 241100 "Ruapehu" 14653 1985 103243 "Phreatic activity" NA NA NA NA
"2397" 241100 "Ruapehu" 14653 1985 103244 "Earthquakes (undefined)" "Before." NA NA NA
"2398" 241100 "Ruapehu" 14654 1986 103247 "Phreatic activity" "weak or small" NA NA NA
"2399" 241100 "Ruapehu" 14654 1986 103248 "Earthquakes (undefined)" NA NA NA NA
"2400" 241100 "Ruapehu" 14654 1986 103249 "Deformation (deflation)" NA NA NA NA
"2401" 241100 "Ruapehu" 14655 1987 103252 "Phreatic activity" "weak or small" NA NA NA
"2402" 241100 "Ruapehu" 14655 1987 103253 "Volcanic tremor" NA NA NA NA
"2403" 241100 "Ruapehu" 14655 1987 103254 "Volcanic tremor" "After eruption." NA NA NA
"2404" 241100 "Ruapehu" 14655 1987 103255 "Earthquakes (undefined)" NA NA NA NA
"2405" 241100 "Ruapehu" 14655 1987 103256 "Earthquakes (undefined)" "After." NA NA NA
"2406" 241100 "Ruapehu" 14655 1987 103257 "Deformation (inflation)" NA NA NA NA
"2407" 241100 "Ruapehu" 14656 1988 103260 "Phreatic activity" NA NA NA NA
"2408" 241100 "Ruapehu" 14656 1988 103261 "Volcanic tremor" NA NA NA NA
"2409" 241100 "Ruapehu" 14656 1988 103262 "Volcanic tremor" "After eruption." NA NA NA
"2410" 241100 "Ruapehu" 14656 1988 103263 "Earthquakes (undefined)" NA NA NA NA
"2411" 241100 "Ruapehu" 14657 1988 103266 "Ash" NA NA NA NA
"2412" 241100 "Ruapehu" 14657 1988 103267 "Phreatic activity" NA NA NA NA
"2413" 241100 "Ruapehu" 14657 1988 103268 "Lahar or mudflow" NA NA NA NA
"2414" 241100 "Ruapehu" 14657 1988 103269 "Volcanic tremor" "Before eruption." NA NA NA
"2415" 241100 "Ruapehu" 14657 1988 103270 "Volcanic tremor" NA NA NA NA
"2416" 241100 "Ruapehu" 14657 1988 103271 "Volcanic tremor" "After eruption." NA NA NA
"2417" 241100 "Ruapehu" 14657 1988 103272 "Seismicity (volcanic)" "Before eruption." NA NA NA
"2418" 241100 "Ruapehu" 14657 1988 103273 "Seismicity (volcanic)" NA NA NA NA
"2419" 241100 "Ruapehu" 14664 1995 103276 "Explosion" NA NA NA NA
"2420" 241100 "Ruapehu" 14664 1995 103277 "Ash" NA NA NA NA
"2421" 241100 "Ruapehu" 14664 1995 103278 "Pyroclastic flow" NA NA NA NA
"2422" 241100 "Ruapehu" 14664 1995 103279 "Phreatic activity" NA NA NA NA
"2423" 241100 "Ruapehu" 14664 1995 103280 "Lava dome formation" "Uncertain" NA NA NA
"2424" 241100 "Ruapehu" 14664 1995 103281 "Property damage" NA NA NA NA
"2425" 241100 "Ruapehu" 14664 1995 103282 "Lahar or mudflow" NA NA NA NA
"2426" 241100 "Ruapehu" 14664 1995 103283 "Volcanic tremor" "Before eruption." NA NA NA
"2427" 241100 "Ruapehu" 14664 1995 103284 "Volcanic tremor" NA NA NA NA
"2428" 241100 "Ruapehu" 14664 1995 103285 "Earthquakes (undefined)" NA NA NA NA
"2429" 241100 "Ruapehu" 14664 1995 103286 "Deformation (deflation)" NA NA NA NA
"2430" 241100 "Ruapehu" 14664 1995 103287 "Lightning" NA NA NA NA
"2431" 241100 "Ruapehu" 14665 1996 103290 "Lava flow(s)" "Uncertain" NA NA NA
"2432" 241100 "Ruapehu" 14665 1996 103291 "Volcanic tremor" "Before eruption." NA NA NA
"2433" 241100 "Ruapehu" 14665 1996 103292 "Volcanic tremor" NA NA NA NA
"2434" 241100 "Ruapehu" 14665 1996 103293 "Seismicity (volcanic)" "Before eruption." NA NA NA
"2435" 241100 "Ruapehu" 14665 1996 103294 "Seismicity (volcanic)" NA NA NA NA
"2436" 241100 "Ruapehu" 14666 1996 103297 "Explosion" NA NA NA NA
"2437" 241100 "Ruapehu" 14666 1996 103298 "Ash" NA NA NA NA
"2438" 241100 "Ruapehu" 14666 1996 103299 "Bombs" NA NA NA NA
"2439" 241100 "Ruapehu" 14666 1996 103300 "Phreatic activity" NA NA NA NA
"2440" 241100 "Ruapehu" 14666 1996 103301 "Lahar or mudflow" NA NA NA NA
"2441" 241100 "Ruapehu" 14666 1996 103302 "Eruption cloud" NA NA NA NA
"2442" 241100 "Ruapehu" 14666 1996 103303 "Volcanic tremor" "Before eruption." NA NA NA
"2443" 241100 "Ruapehu" 14666 1996 103304 "Volcanic tremor" NA NA NA NA
"2444" 241100 "Ruapehu" 14666 1996 103305 "Seismicity (volcanic)" NA NA NA NA
"2445" 241100 "Ruapehu" 14666 1996 103306 "Blocks" NA NA NA NA
"2446" 241140 "Healy" 14677 1360 103307 "Pumice" NA NA NA NA
"2447" 242021 "Macauley" 14681 -4360 103313 "Explosion" NA NA NA NA
"2448" 242021 "Macauley" 14681 -4360 103314 "Ash" NA NA NA NA
"2449" 242021 "Macauley" 14681 -4360 103315 "Lapilli" NA NA NA NA
"2450" 242021 "Macauley" 14681 -4360 103316 "Pyroclastic flow" NA NA NA NA
"2451" 242021 "Macauley" 14681 -4360 103317 "Caldera formation" "Explosion" NA NA NA
"2452" 242021 "Macauley" 14681 -4360 103318 "Pumice" NA NA NA NA
"2453" 242021 "Macauley" 14681 -4360 103319 "Blocks" NA NA NA NA
"2454" 242030 "Raoul Island" 14684 -2000 103323 "Explosion" NA NA NA NA
"2455" 242030 "Raoul Island" 14684 -2000 103324 "Ash" NA NA NA NA
"2456" 242030 "Raoul Island" 14684 -2000 103325 "Pyroclastic flow" NA NA NA NA
"2457" 242030 "Raoul Island" 14684 -2000 103326 "Caldera formation" "Explosion" NA NA NA
"2458" 242030 "Raoul Island" 14684 -2000 103327 "Pumice" NA NA NA NA
"2459" 242030 "Raoul Island" 14685 -1200 103329 "Explosion" NA NA NA NA
"2460" 242030 "Raoul Island" 14685 -1200 103330 "Ash" NA NA NA NA
"2461" 242030 "Raoul Island" 14685 -1200 103331 "Lapilli" NA NA NA NA
"2462" 242030 "Raoul Island" 14685 -1200 103332 "Pyroclastic flow" NA NA NA NA
"2463" 242030 "Raoul Island" 14685 -1200 103333 "Pumice" NA NA NA NA
"2464" 242030 "Raoul Island" 14685 -1200 103334 "Blocks" NA NA NA NA
"2465" 242030 "Raoul Island" 14686 -250 103337 "Explosion" NA NA NA NA
"2466" 242030 "Raoul Island" 14686 -250 103338 "Ash" NA NA NA NA
"2467" 242030 "Raoul Island" 14686 -250 103339 "Bombs" NA NA NA NA
"2468" 242030 "Raoul Island" 14694 1630 103341 "Explosion" NA NA NA NA
